order_id,total_items,order_date,customer_id,email,order_channel,is_expedited,customer_tier,gross_total,net_total,total_discount_amount,payment_method,shipping_speed,shipping_cost,agent_id,actual_shipping_cost,payment_processing_fee,shipping_address,billing_address,clv_bucket,is_reactivated
ORD-48600413,6,2026-04-16T01:30:21,CUST-5863,thomas.moody@gmail.com,Web,False,Platinum,1684.3,1535.59,148.71,Credit Card,Standard,5.0,ONLINE,4.66,38.39,"37469 Jason Locks, Newmanborough, AK 53526","37469 Jason Locks, Newmanborough, AK 53526",High,False
ORD-02999713,5,2026-04-16T01:43:05,CUST-7919,caleb.jones@hotmail.com,Ebay,False,Platinum,1667.32,1667.32,0.0, Apple Pay  ,Overnight,80.0,ONLINE,67.28,33.35,"65683 Jackson Center Apt. 451, Parsonsstad, GU 80635","65683 Jackson Center Apt. 451, Parsonsstad, GU 80635",High,False
ORD-83818622,5,2026-04-16T01:58:30,CUST-7466,alison.dillon@yahoo.com,Phone,False,Platinum,2478.31,2438.14,40.17,Credit Card,  Standard ,5.0,CSR-0006,3.99,60.95,"88368 Amber View Apt. 932, South Carmenport, LA 95474","88368 Amber View Apt. 932, South Carmenport, LA 95474",High,False
ORD-58626183,10,2026-04-16T02:02:08,CUST-7247,john.simmons@hotmail.com,Web,False,Platinum,5657.66,5561.23,96.43,Credit Card,Standard,5.0,ONLINE,4.15,139.03,"075 Richardson Divide, Susanview, NY 97225","075 Richardson Divide, Susanview, NY 97225",High,False
ORD-19731123,15,2026-04-16T02:02:41,CUST-6515,megan.logan@yahoo.com,Social Media,False,Platinum,4807.63,4800.38,7.25,PayPal, STANDARD  ,5.0,ONLINE,4.55,144.01,"01341 Marks Keys, South Crystaltown, OK 09959","01341 Marks Keys, South Crystaltown, OK 09959",High,False
ORD-45984675,3,2026-04-16T02:44:05,GUEST-102968,jeremy55@example.net,Web,False,Gold,642.49,642.49,0.0,Apple Pay,Standard,5.0,ONLINE,4.01,12.85,"8756 Sherman Mall Suite 434, New Anne, DC 29495","8756 Sherman Mall Suite 434, New Anne, DC 29495",Medium,False
ORD-14638826,4,2026-04-16T03:13:08,CUST-10057,michele.petersen@hotmail.com,Ebay,False,Platinum,2137.27,2137.27,0.0,Credit Card,Standard,5.0,ONLINE,4.88,53.43,"49352 Michelle Highway Suite 778, Brianville, NJ 48620","49352 Michelle Highway Suite 778, Brianville, NJ 48620",High,False
ORD-80388844,7,2026-04-16T03:16:18,CUST-9841,justin.bauer@gmail.com,NewEgg,False,Platinum,1929.61,1929.61,0.0,Credit Card,Standard,5.0,ONLINE,4.42,48.24,"54040 Jeremy Park Apt. 166, Sanchezville, PR 01925","54040 Jeremy Park Apt. 166, Sanchezville, PR 01925",High,False
ORD-47288724,6,2026-04-16T03:16:53,GUEST-103140,doylewesley@example.org,Phone,False,Platinum,1736.34,1736.34,0.0,Credit Card,Standard,5.0,CSR-0003,3.93,43.41,"7983 Carter Ridges Apt. 399, Woodsside, OK 65329","7983 Carter Ridges Apt. 399, Woodsside, OK 65329",High,False
ORD-45147628,4,2026-04-16T03:56:59,CUST-6241,james.lopez@hotmail.com,Ebay,False,Platinum,3409.14,3409.14,0.0,Apple Pay,Standard,5.0,ONLINE,4.67,68.18,"16785 Vaughan Grove Apt. 889, Wendyshire, IL 03640","16785 Vaughan Grove Apt. 889, Wendyshire, IL 03640",High,False
ORD-81949742,2,2026-04-16T04:27:23,CUST-8975,barbara.gilmore@hotmail.com,Ebay,False,Bronze,60.73,48.22,12.51,Credit Card,Overnight,80.0,ONLINE,64.99,1.21,"97102 Garrison Spurs Suite 199, South Jerrybury, CA 55092","97102 Garrison Spurs Suite 199, South Jerrybury, CA 55092",low,False
ORD-99976644,8,2026-04-16T04:42:31,CUST-5248,andrew.williams@hotmail.com,Ebay,False,Platinum,1753.89,1753.89,0.0,Credit Card,Standard,5.0,ONLINE,4.02,43.85,"365 Timothy Neck, Clarkburgh, SD 54358","365 Timothy Neck, Clarkburgh, SD 54358",High,False
ORD-34582247,4,2026-04-16T04:55:03,CUST-9343,jaime.glass@hotmail.com,NewEgg,True,Platinum,2344.2,2344.2,0.0,Credit Card,Standard,5.0,ONLINE,4.11,58.6,"1611 Jeremiah Lock, East Brittney, GU 03684","1611 Jeremiah Lock, East Brittney, GU 03684",High,False
ORD-25404738,2,2026-04-16T05:05:56,CUST-10017,kenneth.simmons@yahoo.com,Web,False,Gold,611.95,611.95,0.0,Credit Card,STANDARD,5.0,ONLINE,4.57,15.3,"2654 Matthew Roads Apt. 215, Scotthaven, MP 61639","2654 Matthew Roads Apt. 215, Scotthaven, MP 61639",Medium,False
ORD-34416397,2,2026-04-16T05:25:02,CUST-7471,austin.smith@yahoo.com,Ebay,False,Silver,281.83,281.83,0.0,Google Pay,Standard,5.0,ONLINE,3.95,5.64,"709 Wilson Ridge Suite 130, Evansstad, FL 79064","709 Wilson Ridge Suite 130, Evansstad, FL 79064",Medium,False
ORD-26598495,10,2026-04-16T05:35:55,CUST-7747,ashley.rodriguez@yahoo.com,Social Media,False,Platinum,3866.41,3829.42,36.99,ACH,Overnight,80.0,ONLINE,66.18,38.29,"5914 Green Brook Apt. 231, West Cynthia, SD 96083","5914 Green Brook Apt. 231, West Cynthia, SD 96083",HIGH,False
ORD-28730936,2,2026-04-16T05:37:18,CUST-9528,jacob.perry@yahoo.com,Ebay,False,Gold,946.32,946.32,0.0,Credit Card,Standard,5.0,ONLINE,3.89,23.66,"2085 Bond Park, New Laura, MP 49396","2085 Bond Park, New Laura, MP 49396",High,False
ORD-82240109,2,2026-04-16T05:55:17,CUST-10773,erica.colon@yahoo.com,Web,False,Gold,879.24,747.47,131.77,Credit Card,Standard,5.0,ONLINE,4.3,18.69,"3857 Harris Wall Suite 586, New Nathan, IN 96639","3857 Harris Wall Suite 586, New Nathan, IN 96639",High,False
ORD-98496334,6,2026-04-16T05:56:28,CUST-10984,alyssa.willis@hotmail.com,Web,False,Platinum,1014.06,979.74,34.32,PayPal,Standard,5.0,ONLINE,3.99,29.39,"7317 Nicole Drive Apt. 544, West Lisastad, CA 68878","7317 Nicole Drive Apt. 544, West Lisastad, CA 68878",High,False
ORD-50847958,6,2026-04-16T05:59:21,CUST-11031,brian.lloyd@hotmail.com,Phone,False,Platinum,1974.69,1922.49,52.2,CREDIT CARD,STANDARD,5.0,CSR-0010,4.94,48.06,"43627 Jones Brooks Suite 373, Tuckerside, AS 61825","43627 Jones Brooks Suite 373, Tuckerside, AS 61825",High,False
ORD-21490215,8,2026-04-16T06:19:34,CUST-5659,corey.rivas@gmail.com,Web,False,Platinum,1755.73,1755.73,0.0,Google Pay,Standard,5.0,,4.95,35.11,"4186 Cooper Roads, Port Jayside, NJ 56331","4186 Cooper Roads, Port Jayside, NJ 56331",High,False
ORD-95656035,7,2026-04-16T06:38:33,CUST-8513,maureen.mills@yahoo.com,Phone,False,Platinum,1518.1,1418.97,99.13,Credit Card,Overnight,80.0,CSR-0019,67.79,35.47,"502 Leblanc Street, Brettton, MO 59296","502 Leblanc Street, Brettton, MO 59296",High,False
ORD-45652820,4,2026-04-16T06:38:41,CUST-10875,patricia.booth@gmail.com,Web,True,Gold,625.48,597.46,28.02,Credit Card,Standard,5.0,ONLINE,4.93,14.94,"4941 Acosta Cove Suite 815, West Scottton, AZ 53515","4941 Acosta Cove Suite 815, West Scottton, AZ 53515",Medium,False
ORD-78966963,1,2026-04-16T07:02:47,CUST-10493,eric.snyder@gmail.com,Phone,False,Silver,120.02,93.47,26.55,Credit Card,Standard,5.0,CSR-0008,4.1,2.34,"275 Gamble Drive Suite 373, New Shawn, CT 01254","275 Gamble Drive Suite 373, New Shawn, CT 01254",Low,False
ORD-92501791,2,2026-04-16T07:27:25,CUST-5854,debbie.davis@gmail.com,Web,False,Silver,412.24,412.24,0.0,Credit Card,Standard,5.0,ONLINE,4.64,10.31,"82562 West Plaza, Lopezview, FM 24130","82562 West Plaza, Lopezview, FM 24130",Medium,False
ORD-57084470,5,2026-04-16T07:42:29,CUST-8021,terry.lindsey@gmail.com,Ebay,False,Gold,954.92,954.92,0.0,ach,Standard,5.0,ONLINE,3.91,9.55,"PSC 4220, Box 5859, APO AE 64944","PSC 4220, Box 5859, APO AE 64944",High,False
ORD-10193195,2,2026-04-16T07:52:51,CUST-9262,jeffrey.luna@yahoo.com,Phone,False,Gold,862.89,862.89,0.0,Credit Card,  Standard ,5.0,CSR-0019,4.4,21.57,"9123 Sanchez Keys Suite 961, East Thomas, MN 09437","9123 Sanchez Keys Suite 961, East Thomas, MN 09437",High,False
ORD-25138682,2,2026-04-16T08:04:39,GUEST-100471,jturner@example.org,Web,False,Platinum,1127.67,1127.67,0.0,Credit Card,Standard,5.0,ONLINE,4.04,28.19,"33723 Henson Causeway, South Nicole, OR 79205","33723 Henson Causeway, South Nicole, OR 79205",High,False
ORD-58455804,5,2026-04-16T09:14:23,CUST-9855,paul.rogers@yahoo.com,Phone,True,Platinum,1621.2,1510.37,110.83,ACH,Standard,5.0,CSR-0009,4.04,15.1,"Unit 7087 Box 8869, DPO AA 94812","Unit 7087 Box 8869, DPO AA 94812",High,False
ORD-88292409,10,2026-04-16T09:36:58,CUST-7530,thomas.cuevas@yahoo.com,Web,False,Platinum,4575.45,4563.55,11.9,Credit Card,Standard,5.0,ONLINE,4.28,114.09,"6806 Patrick Locks, East Danielfort, MP 41271","6806 Patrick Locks, East Danielfort, MP 41271",High,False
ORD-40835135,9,2026-04-16T09:40:04,CUST-10909,erik.kane@hotmail.com,Ebay,False,Platinum,3822.45,3771.42,51.03,Credit Card,Standard,5.0,ONLINE,4.83,94.29,"992 Nicholas Ferry Apt. 894, West Kara, ID 52342","992 Nicholas Ferry Apt. 894, West Kara, ID 52342",High,False
ORD-47995638,10,2026-04-16T09:44:14,CUST-8759,russell.rogers@hotmail.com,Social Media,False,Platinum,4153.14,4153.14,0.0,Credit Card,Two-Day,45.0,,36.48,103.83,"28228 Scott Station Apt. 418, New Tasha, KS 53261","28228 Scott Station Apt. 418, New Tasha, KS 53261",High,False
ORD-81795543,8,2026-04-16T09:55:07,CUST-6921,john.davidson@yahoo.com,Web,False,Platinum,2322.97,2222.44,100.53,PayPal,Standard,5.0,ONLINE,4.65,66.67,"529 Farmer Port Apt. 496, Teresamouth, MD 72561","529 Farmer Port Apt. 496, Teresamouth, MD 72561",High,False
ORD-94565298,6,2026-04-16T10:12:39,CUST-8665,jennifer.sheppard@gmail.com,Phone,False,Platinum,4143.65,3953.04,190.61,Credit Card,Standard,5.0,CSR-0001,3.84,98.83,"5067 Sherri Flat, Port Sabrina, TX 40614","5067 Sherri Flat, Port Sabrina, TX 40614",High,False
ORD-07215415,2,2026-04-16T10:21:19,GUEST-103766,kramerdavid@example.com,Web,False,Gold,772.44,772.44,0.0,Credit Card,Standard,5.0,ONLINE,4.26,19.31,"255 Kimberly Unions Suite 168, North Juanborough, MD 71515","255 Kimberly Unions Suite 168, North Juanborough, MD 71515",High,False
ORD-71449209,4,2026-04-16T10:30:10,CUST-5572,christopher.wade@yahoo.com,NewEgg,False,Gold,679.91,674.67,5.24,Credit Card,Standard,5.0,ONLINE,4.49,16.87,"8665 Sherri Stravenue Suite 837, Josephmouth, PW 88556","8665 Sherri Stravenue Suite 837, Josephmouth, PW 88556",Medium,False
ORD-32906132,5,2026-04-16T10:36:50,CUST-5919,richard.arnold@hotmail.com,Web,False,Platinum,1851.33,1751.15,100.18,Credit Card,Standard,5.0,ONLINE,4.18,43.78,"USNS Jones, FPO AP 12827","USNS Jones, FPO AP 12827",High,False
ORD-39778945,4,2026-04-16T10:38:59,CUST-5128,margaret.jones@gmail.com,Social Media,True,Platinum,1603.4,1598.84,4.56,Apple Pay,Two-Day,45.0,ONLINE,40.41,31.98,"0344 Jones Fort Suite 936, New Jeffreyberg, PW 35317","0344 Jones Fort Suite 936, New Jeffreyberg, PW 35317",High,False
ORD-37949714,4,2026-04-16T11:02:44,CUST-5547,benjamin.ross@hotmail.com,Web,False,Platinum,1920.35,1831.95,88.4,Credit Card,Standard,5.0,ONLINE,4.49,45.8,"59966 Michael Turnpike, Phelpsshire, VI 69020","59966 Michael Turnpike, Phelpsshire, VI 69020",High,False
ORD-52342460,10,2026-04-16T11:14:55,CUST-9403,krystal.herrera@hotmail.com,Social Media,False,Platinum,4243.47,4161.17,82.3,Credit Card,Standard,5.0,ONLINE,4.64,104.03,"212 Mitchell Run Suite 379, New Benjaminshire, MT 16756","212 Mitchell Run Suite 379, New Benjaminshire, MT 16756",High,False
ORD-51826454,10,2026-04-16T11:22:39,CUST-10570,samuel.powell@gmail.com,Web,False,Platinum,2588.25,2523.45,64.8,PayPal,Standard,5.0,ONLINE,4.79,75.7,"240 White Crest, Bobbyland, NY 00570","240 White Crest, Bobbyland, NY 00570",High,False
ORD-17842772,9,2026-04-16T11:31:32,CUST-7721,scott.barnes@hotmail.com,NewEgg,False,Platinum,2439.42,2351.47,87.95,Credit Card,Standard,5.0,ONLINE,3.98,58.79,"33014 Daniel Drive Suite 060, Roseland, NJ 81654","33014 Daniel Drive Suite 060, Roseland, NJ 81654",High,False
ORD-71317971,4,2026-04-16T11:40:12,CUST-5296,joe.park@yahoo.com,Ebay,False,Platinum,3531.02,3426.94,104.08,  Credit Card  ,Standard,5.0,ONLINE,3.95,85.67,"90986 Melissa Circle Suite 800, Danielport, VI 04588","90986 Melissa Circle Suite 800, Danielport, VI 04588",High,False
ORD-48696667,3,2026-04-16T11:46:07,CUST-11025,fernando.lee@hotmail.com,Social Media,False,Silver,427.56,420.56,7.0,Apple Pay,Standard,5.0,ONLINE,4.82,8.41,"342 Ross Courts Apt. 534, South Amy, MO 02179","342 Ross Courts Apt. 534, South Amy, MO 02179",Medium,False
ORD-12337438,15,2026-04-16T11:54:22,CUST-7309,carolyn.wagner@hotmail.com,Web,False,Platinum,7852.92,7825.27,27.65,Credit Card,Two-Day,45.0,ONLINE,36.61,195.63,"3345 James Hills, North Cheryl, DC 55223","3345 James Hills, North Cheryl, DC 55223",High,False
ORD-47972870,6,2026-04-16T12:08:40,GUEST-101429,uthompson@example.net,Social Media,False,Platinum,1540.46,1418.0,122.46,Credit Card,two-day,45.0,ONLINE,35.03,35.45,"8705 Philip Rest, Amymouth, WA 41427","8705 Philip Rest, Amymouth, WA 41427",High,False
ORD-53467354,7,2026-04-16T12:10:24,CUST-10005,nicole.johnston@yahoo.com,Web,False,Platinum,3316.56,3152.53,164.03,Credit Card,Standard,5.0,ONLINE,4.47,78.81,"7248 Ellis Mills, Katherinemouth, HI 92936","7248 Ellis Mills, Katherinemouth, HI 92936",High,False
ORD-98176260,2,2026-04-16T12:38:54,CUST-10631,martin.mooney@yahoo.com,Ebay,False,Platinum,643.34,643.34,0.0,Credit Card,Two-Day,45.0,ONLINE,33.27,16.08,"914 Morris Common Suite 064, East Morganfurt, HI 57048","914 Morris Common Suite 064, East Morganfurt, HI 57048",High,False
ORD-81896469,4,2026-04-16T12:47:58,CUST-5852,james.clark@gmail.com,Ebay,True,Gold,604.22,583.35,20.87,Credit Card,Overnight,80.0,ONLINE,61.22,14.58,"581 Jill Avenue Suite 877, South Trevorfurt, MP 75812","581 Jill Avenue Suite 877, South Trevorfurt, MP 75812",  Medium  ,False
ORD-37177657,6,2026-04-16T12:56:18,CUST-8296,john.cooper@yahoo.com,Phone,False,Platinum,1102.16,1079.13,23.03,Credit Card,Two-Day,45.0,CSR-0004,37.19,26.98,"70268 Brian Village, Port Matthewburgh, AR 80717","70268 Brian Village, Port Matthewburgh, AR 80717",High,False
ORD-17574664,9,2026-04-16T13:01:27,CUST-9018,dean.murray@yahoo.com,Phone,False,Platinum,4907.77,4574.04,333.73,Credit Card,Standard,5.0,CSR-0009,4.55,114.35,"73272 Jennifer Crossroad, East Alejandromouth, SC 11164","73272 Jennifer Crossroad, East Alejandromouth, SC 11164",High,False
ORD-50155986,4,2026-04-16T13:10:35,CUST-9089,justin.yoder@gmail.com,Phone,True,Platinum,2165.58,2094.23,71.35,Apple Pay,Standard,5.0,CSR-0008,4.56,41.88,"2029 Tina Walks, Bethanychester, AZ 16890","2029 Tina Walks, Bethanychester, AZ 16890",High,False
ORD-28489282,10,2026-04-16T13:26:13,CUST-6700,cynthia.phillips@gmail.com,Web,False,Platinum,2967.51,2876.28,91.23,PayPal,Standard,5.0,ONLINE,4.49,86.29,"7033 Underwood Extension Suite 532, South Lukebury, DC 53975","7033 Underwood Extension Suite 532, South Lukebury, DC 53975",High,False
ORD-97559713,7,2026-04-16T13:33:57,CUST-10382,terri.watson@gmail.com,Web,False,Platinum,2075.18,2075.18,0.0,paypal,Overnight,80.0,ONLINE,63.24,62.26,"091 Jacob Circle, South Melissaland, MP 15753","091 Jacob Circle, South Melissaland, MP 15753",High,False
ORD-91307862,3,2026-04-16T13:45:43,CUST-9994,matthew.lynch@gmail.com,Ebay,True,Platinum,1296.24,1224.71,71.53,PayPal,Standard,5.0,ONLINE,4.63,36.74,"48556 Flores Roads, Stokesshire, ME 20316","48556 Flores Roads, Stokesshire, ME 20316",High,False
ORD-42481104,4,2026-04-16T13:50:08,CUST-11052,zachary.lee@yahoo.com,Phone,False,Platinum,1114.45,1082.97,31.48,Apple Pay,Standard,5.0,CSR-0002,4.04,21.66,"6223 Frederick Manors Suite 984, Hendersonfurt, ND 56014","6223 Frederick Manors Suite 984, Hendersonfurt, ND 56014",high,False
ORD-97329550,6,2026-04-16T14:03:52,CUST-5550,scott.cain@gmail.com,Ebay,False,Platinum,1182.3,1120.08,62.22,ACH,STANDARD,5.0,ONLINE,4.31,11.2,"915 Scott Canyon Apt. 824, South Jeffreybury, IA 30101","915 Scott Canyon Apt. 824, South Jeffreybury, IA 30101",High,False
ORD-05118447,2,2026-04-16T14:04:49,CUST-6413,ryan.davis@hotmail.com,Web,False,Gold,733.06,733.06,0.0,Credit Card,STANDARD,5.0,ONLINE,4.0,18.33,"71107 Christina Landing Apt. 230, Danielletown, MP 56291","71107 Christina Landing Apt. 230, Danielletown, MP 56291",Medium,False
ORD-90269027,3,2026-04-16T14:39:29,CUST-10660,robert.pearson@hotmail.com,Ebay,False,Silver,394.76,394.76,0.0,Apple Pay,Two-Day,45.0,ONLINE,38.08,7.9,"414 Albert Isle, Hallchester, CO 75111","414 Albert Isle, Hallchester, CO 75111", Medium  ,False
ORD-80736714,11,2026-04-16T14:44:44,CUST-6848,mary.johnson@hotmail.com,Ebay,True,Platinum,5602.48,5566.92,35.56,CREDIT CARD,Standard,5.0,ONLINE,4.57,139.17,"90579 Cruz Crossroad Suite 923, New Matthew, IA 96312","90579 Cruz Crossroad Suite 923, New Matthew, IA 96312",High,False
ORD-57581190,2,2026-04-16T15:18:58,CUST-8403,barbara.wells@hotmail.com,Web,False,Platinum,190.09,190.09,0.0,Credit Card,Standard,5.0,ONLINE,4.32,4.75,"90466 Dominic Locks, North Melissa, MN 52141","90466 Dominic Locks, North Melissa, MN 52141",high,False
ORD-45932440,6,2026-04-16T15:35:21,CUST-9022,timothy.clark@gmail.com,Web,False,Platinum,1176.88,1079.69,97.19,Credit Card,Standard,5.0,ONLINE,4.14,26.99,"39076 Amy Courts Apt. 361, North Lisachester, RI 85336","39076 Amy Courts Apt. 361, North Lisachester, RI 85336",High,False
ORD-83694068,7,2026-04-16T15:58:00,CUST-8238,nicole.cox@hotmail.com,Social Media,False,Platinum,2870.46,2697.11,173.35,Credit Card,Standard,5.0,ONLINE,4.03,67.43,"2882 Walton Causeway Apt. 367, Lake Ashleyberg, GA 61522","2882 Walton Causeway Apt. 367, Lake Ashleyberg, GA 61522",High,False
ORD-03197784,2,2026-04-16T16:07:22,CUST-6807,jeanette.reyes@gmail.com,Ebay,False,Silver,370.8,367.69,3.11,Credit Card,Standard,5.0,ONLINE,4.23,9.19,"6100 Jennifer Knoll, Lake Derrickview, MN 77355","6100 Jennifer Knoll, Lake Derrickview, MN 77355",Medium,False
ORD-32519703,7,2026-04-16T16:11:16,CUST-8131,penny.wilson@yahoo.com,Phone,False,Platinum,2393.23,2290.66,102.57,Credit Card,Standard,5.0,CSR-0007,4.33,57.27,"7855 Chang Ville, Smithhaven, NJ 72987","7855 Chang Ville, Smithhaven, NJ 72987",High,False
ORD-14649926,2,2026-04-16T16:13:35,CUST-6937,krystal.deleon@yahoo.com,Web,False,Platinum,1300.76,1300.76,0.0,Credit Card,Overnight,80.0,ONLINE,73.17,32.52,"44405 Gonzales Vista, Vernonmouth, GA 11372","44405 Gonzales Vista, Vernonmouth, GA 11372",High,False
ORD-94176326,7,2026-04-16T16:30:32,CUST-10659,ralph.escobar@hotmail.com,Web,False,Platinum,1913.41,1913.41,0.0,GOOGLE PAY,Standard,5.0,ONLINE,4.19,38.27,"4934 Amanda Summit, Lake Nicoleton, NH 42022","4934 Amanda Summit, Lake Nicoleton, NH 42022",High,False
ORD-98524223,2,2026-04-16T16:44:50,CUST-7675,jeffery.larson@hotmail.com,Social Media,False,Silver,145.55,145.55,0.0,Credit Card,Standard,5.0,ONLINE,4.86,3.64,"3507 Hall Summit Apt. 885, Port Taylor, MN 31951","3507 Hall Summit Apt. 885, Port Taylor, MN 31951",Low,False
ORD-51388952,8,2026-04-16T17:22:58,GUEST-102635,shelleyhurley@example.net,Web,False,Platinum,2357.82,2357.82,0.0,PayPal,Standard,5.0,ONLINE,4.42,70.73,"06987 Henry Corner, New Kennethview, VA 19800","06987 Henry Corner, New Kennethview, VA 19800",HIGH,False
ORD-33891408,2,2026-04-16T18:03:21,CUST-10328,robert.white@yahoo.com,Social Media,False,Silver,440.81,440.81,0.0,PayPal,Two-Day,45.0,ONLINE,33.32,13.22,"562 Lisa Spurs, South Stephen, VT 75660","562 Lisa Spurs, South Stephen, VT 75660",Medium,False
ORD-17413124,7,2026-04-16T18:08:04,GUEST-100226,howellwilliam@example.net,Web,False,Platinum,1392.53,1392.53,0.0,Credit Card,Two-Day,45.0,ONLINE,38.41,34.81,"Unit 9140 Box 0196, DPO AA 55174","Unit 9140 Box 0196, DPO AA 55174",High,False
ORD-37152950,5,2026-04-16T18:14:35,CUST-9178,austin.wells@hotmail.com,Phone,True,Gold,830.52,814.97,15.55,Credit Card,Standard,5.0,CSR-0008,4.2,20.37,"174 Neal Club, Aprilshire, RI 56876","174 Neal Club, Aprilshire, RI 56876",High,False
ORD-89767202,6,2026-04-16T18:20:26,CUST-7264,devon.dennis@hotmail.com,Ebay,False,Platinum,3482.19,3332.83,149.36,Credit Card,Overnight,80.0,ONLINE,63.23,83.32,"USS Carter, FPO AP 14130","USS Carter, FPO AP 14130",High,False
ORD-28492565,3,2026-04-16T18:27:04,CUST-7421,kevin.baker@yahoo.com,Web,False,Gold,741.11,741.11,0.0,Credit Card,Standard,5.0,ONLINE,4.44,18.53,"778 Jason Meadow, South Caleb, UT 94124","778 Jason Meadow, South Caleb, UT 94124",Medium,False
ORD-64191239,1,2026-04-16T19:28:53,CUST-7261,mary.martinez@gmail.com,Phone,False,Platinum,244.69,244.69,0.0,PayPal,Two-Day,45.0,CSR-0002,33.33,7.34,"30839 Lee Club, Walshmouth, SC 90595","30839 Lee Club, Walshmouth, SC 90595",High,False
ORD-31498705,5,2026-04-16T19:30:42,CUST-9519,jon.delgado@hotmail.com,Web,False,Platinum,2040.22,2022.76,17.46,PayPal,Standard,5.0,ONLINE,4.08,60.68,"32265 Hopkins Union Apt. 127, Allenland, MD 81606","32265 Hopkins Union Apt. 127, Allenland, MD 81606",High,False
ORD-93102085,5,2026-04-16T19:47:49,CUST-10747,kirk.massey@hotmail.com,Social Media,True,Platinum,1623.43,1583.58,39.85,Google Pay,STANDARD,5.0,ONLINE,4.23,31.67,"1225 Hale Glens, Michaelshire, NJ 23106","1225 Hale Glens, Michaelshire, NJ 23106",High,False
ORD-97590216,6,2026-04-16T20:16:07,CUST-9183,barbara.smith@yahoo.com,Phone,False,Platinum,1283.84,1258.71,25.13,Credit Card,Overnight,80.0,CSR-0013,75.17,31.47,"43782 Pamela Ville Apt. 717, North Brittany, AR 47703","43782 Pamela Ville Apt. 717, North Brittany, AR 47703",High,False
ORD-12986913,7,2026-04-16T20:57:47,CUST-8738,michael.black@yahoo.com,Social Media,False,Platinum,2517.88,2517.88,0.0,Credit Card,Standard,5.0,ONLINE,3.94,62.95,"80196 Eric Bridge, Lake Bettyshire, WA 73097","80196 Eric Bridge, Lake Bettyshire, WA 73097",High,False
ORD-20473779,5,2026-04-16T21:12:54,GUEST-100125,levi81@example.org,Phone,False,Platinum,1332.31,1332.31,0.0,PayPal,Standard,5.0,CSR-0019,3.95,39.97,"967 Angela Freeway, Anitafort, PR 58608","967 Angela Freeway, Anitafort, PR 58608",High,False
ORD-67131949,9,2026-04-16T21:32:34,CUST-7606,james.rodriguez@gmail.com,Web,False,Platinum,3733.59,3435.66,297.93,Credit Card,Standard,5.0,ONLINE,4.18,85.89,"USCGC Dixon, FPO AA 61254","USCGC Dixon, FPO AA 61254",High,False
ORD-35387383,9,2026-04-16T21:53:46,CUST-6292,william.smith@hotmail.com,Web,True,Platinum,3263.68,2959.78,303.9,Credit Card,standard,5.0,ONLINE,3.94,73.99,"Unit 0659 Box 4003, DPO AP 13021","Unit 0659 Box 4003, DPO AP 13021",High,False
ORD-60984296,4,2026-04-16T22:09:39,CUST-6725,justin.wilson@gmail.com,Web,False,Platinum,948.59,938.09,10.5,PayPal,Standard,5.0,ONLINE,4.33,28.14,"387 Mendoza Isle Suite 023, Sheilafort, WV 16414","387 Mendoza Isle Suite 023, Sheilafort, WV 16414",High,False
ORD-26966425,2,2026-04-16T22:21:48,CUST-7009,maria.johnson@yahoo.com,NewEgg,True,Silver,442.98,426.86,16.12,Credit Card,Standard,5.0,ONLINE,4.93,10.67,"7109 Scott Lane, Coreymouth, PA 21763","7109 Scott Lane, Coreymouth, PA 21763",Medium,False
